ano_eje,sec_ejec,mes_calend,tipo_bien,nro_orden,fecha_orden,nro_ruc,nombre_prov,tipo_proceso,descripcion,descripcion_abreviada,nro_proc_sel,concepto,exp_siaf,fuente_financ,clasificador,nombre_clasificador,total_fact_moneda,fase_orden
2026,1028,3,S,744,2026-03-06,10480079057,NOLASCO PALACIOS NOEMI,106,CONTRATO MENOR,CM,,"SERVICIO DE SEGUIMIENTO, CONTROL Y MONITOREO DE LOS ORIENTADORES Y OPERADORES II PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?",950,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,18000.0,Compromiso
2026,1028,3,S,745,2026-03-06,10408772686,VASQUEZ HIDALGO PATRICIA MAGALY,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR I PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,951,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,746,2026-03-06,10739862090,ALVAN DIAZ ROSA ESTEFANY,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR II PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,952,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,747,2026-03-06,10748399955,CARRASCO CHIROQUE JOSE MANUEL,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR III PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,953,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,748,2026-03-06,10468561064,DIAZ OLIVERA LIZETH IVETT,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR IV PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,954,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,749,2026-03-06,10424803931,VILLENA DANNY EDGAR,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR V PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,955,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,750,2026-03-06,10751387739,SOBRINO TORERO MARIA ROSA,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR VI PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,956,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,751,2026-03-06,10432224614,CAMINO CANALES JESUS MARIA,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR VII PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,957,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,752,2026-03-06,10225062132,NOLASCO FERMIN FLORA,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR VIII PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,958,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,753,2026-03-06,10435117134,ALCANTARA CISNEROS LUIS ENRIQUE JAIRO,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR IX PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,959,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,754,2026-03-06,10076338456,SALCEDO QUICAÑO PERCY JOHN,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR X PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,960,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,755,2026-03-06,10255703922,TAMARIZ QUIJANDRIA DAVID HANZT,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XI PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,961,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,756,2026-03-06,10471020091,ZEVALLOS CANALES SILVANA INGRID,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XII PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,962,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,757,2026-03-06,10729238711,YAÑEZ CARLOS OMAR JESUS,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XIII PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,963,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,758,2026-03-06,10727263638,ROJAS CHICLLA AXEL,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XIV PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,964,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,759,2026-03-06,10751764371,CACERES ESCOBAR PAMELA LIZETH,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XV PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,965,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,760,2026-03-06,10420276864,ESPINOZA RIVAS SHEYLA CLARA,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XVI PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,966,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,761,2026-03-06,10721968974,MELECIO HERRERA CLAUDIA ANGELA,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XVII PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,967,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,762,2026-03-06,10765288814,SORIANO GONZALES MACIEL FIORELLA,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XVIII PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,968,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,763,2026-03-06,10619332810,PORTOCARRERO LEON ENZO ANDRE,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XIX PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,969,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,764,2026-03-06,10705670531,CAÑAS OLIVERA YAHANNAH AURORA,106,CONTRATO MENOR,CM,,SERVICIO DE ORIENTADOR XX PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,970,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,3,S,765,2026-03-06,10430520704,PARCO TINTAYA SILVIA SOPHIA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN GESTION DE SALUD PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,971,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,36000.0,Compromiso
2026,1028,3,S,766,2026-03-06,10478626253,SALAS TORIBIO ANGELA MILUSKA,106,CONTRATO MENOR,CM,,SERVICIO DE SUPERVISIÓN Y MONITOREO DE LAS ATENCIONES EN LOS ESTABLECIMIENTO DE SALUD TOPICO I PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,972,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,5000.0,Compromiso
2026,1028,3,S,767,2026-03-06,10413821211,ESCALANTE CANDIA AUGUSTO GAVINO,106,CONTRATO MENOR,CM,,SERVICIO DE SUPERVISIÓN Y MONITOREO DE LAS ATENCIONES EN LOS ESTABLECIMIENTO DE SALUD TOPICO II PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,973,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,5000.0,Compromiso
2026,1028,3,S,768,2026-03-06,10479540450,RODRIGUEZ RODRIGUEZ CONSTANZA YADIRA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN ENFERMERÍA PARA PROCEDIMIENTOS EN TÓPICO I PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,974,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,4250.0,Compromiso
2026,1028,3,S,769,2026-03-06,10478687589,RAFAEL CHAVEZ EDITH,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN ENFERMERÍA PARA PROCEDIMIENTOS EN TÓPICO II PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,975,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,4250.0,Compromiso
2026,1028,3,S,770,2026-03-06,10741326693,VASQUEZ SANCHEZ YESENIA AURORA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN ENFERMERÍA PARA PROCEDIMIENTOS EN TÓPICO III PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,976,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,4250.0,Compromiso
2026,1028,3,S,771,2026-03-06,10768060199,NUÑEZ TARAZONA YANIRA ALEXANDRA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN ENFERMERÍA PARA PROCEDIMIENTOS EN TÓPICO IV PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,977,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,4250.0,Compromiso
2026,1028,3,S,772,2026-03-06,10731736443,CHAVEZ BURNES JESUS JEFFERSON,106,CONTRATO MENOR,CM,,SERVICIO DE AUXILIAR EN ENFERMERÍA I EN TOPICO PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,978,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,3500.0,Compromiso
2026,1028,3,S,773,2026-03-06,10439431101,YANCCE RAMIREZ MIRIAN FLOR,106,CONTRATO MENOR,CM,,SERVICIO DE AUXILIAR EN ENFERMERÍA II EN TOPICO PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,979,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,3500.0,Compromiso
2026,1028,3,S,774,2026-03-06,10738864129,CELIS VARA HAYDE DORIS,106,CONTRATO MENOR,CM,,SERVICIO DE AUXILIAR EN ENFERMERÍA III EN TOPICO PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,980,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,3500.0,Compromiso
2026,1028,3,S,775,2026-03-06,10705622081,RODRIGUEZ PEÑA MARIA FERNANDA,106,CONTRATO MENOR,CM,,SERVICIO DE AUXILIAR EN ENFERMERÍA IV EN TOPICO PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,981,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,3500.0,Compromiso
2026,1028,3,S,776,2026-03-06,10438557861,MIÑAN ROJAS JONATHAN KENNY,106,CONTRATO MENOR,CM,,SERVICIO DE ATENCION MEDICA ESPECIALIZADA EN FISIOTERAPIA I PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,982,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,3800.0,Compromiso
2026,1028,3,S,777,2026-03-06,10720167692,GUANILO MANTARI LUCIA MARIANA,106,CONTRATO MENOR,CM,,SERVICIO DE ATENCION MEDICA ESPECIALIZADA EN FISIOTERAPIA II PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,983,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,3800.0,Compromiso
2026,1028,3,S,778,2026-03-06,10411818166,VILLEGAS BENDEZÚ ROBERT ANTHONY,106,CONTRATO MENOR,CM,,SERVICIO DE CONDUCCIÓN DE VEHÍCULO AMBULANCIA I PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,984,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,2500.0,Compromiso
2026,1028,3,S,779,2026-03-06,10401472067,AMEZAGA FERNANDEZ DAVILA RENZO ANTONIO,106,CONTRATO MENOR,CM,,SERVICIO DE CONDUCCIÓN DE VEHÍCULO AMBULANCIA II PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,985,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,2500.0,Compromiso
2026,1028,3,S,780,2026-03-06,10429731891,SOTELO REYES VICTOR ANDREE,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN PSICOLOGIA I PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,986,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,3800.0,Compromiso
2026,1028,3,S,781,2026-03-06,10754326340,LEON CANO ALLISON VALERYN,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN PSICOLOGIA II PARA LA ACTIVIDAD: ?INCREMENTO DE ACTIVIDADES DEPORTIVAS Y RECREATIVAS EN LA POBLACIÓN CHALACA?,987,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,3800.0,Compromiso
2026,1028,3,S,782,2026-03-06,10709081948,CALDAS JARA ESTEBAN JORDAN,106,CONTRATO MENOR,CM,,"SERVICIO DE COORDINACIÓN Y SUPERVISIÓN DE LAS CONTRATACIONES Y PAGOS DE BIENES Y SERVICIOS PARA LA OFICINA DE ADMINISTRACIÓN DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACIÓN, CULTURA Y DEPORTE.",988,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,36000.0,Compromiso
2026,1028,3,S,783,2026-03-06,10722915874,NIEVES SEGURA ALEXANDRA ISABEL,106,CONTRATO MENOR,CM,,"SERVICIO ESPECIALIZADO EN CONTRATACIONES PÚBLICAS PARA LA OFICINA DE ADMINISTRACIÓN DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACIÓN, CULTURA Y DEPORTE.",989,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,24000.0,Compromiso
2026,1028,3,S,784,2026-03-06,10403534728,HEREDIA FRUGONI LUIS ANGEL,106,CONTRATO MENOR,CM,,"SERVICIO DE ASISTENCIA TÉCNICA EN LOGÍSTICA I PARA LA OFICINA DE ADMINISTRACIÓN DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACIÓN, CULTURA Y DEPORTE.",990,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,18000.0,Compromiso
2026,1028,3,S,785,2026-03-06,10459708346,AGREDA ALARCON EVELYN JACQUELINE,106,CONTRATO MENOR,CM,,"SERVICIO DE ASISTENCIA TÉCNICA EN LOGÍSTICA II PARA LA OFICINA DE ADMINISTRACIÓN DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACIÓN, CULTURA Y DEPORTE.",991,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,18000.0,Compromiso
2026,1028,3,S,786,2026-03-06,10471350414,CASTILLO ALFARO OSCAR PEDRO MANUEL,106,CONTRATO MENOR,CM,,"SERVICIO ESPECIALIZADO EN PLANEAMIENTO Y PRESUPUESTO PARA LA FORMULACIÓN Y SEGUIMIENTO DE ACTIVIDADES PARA LA OFICINA DE ADMINISTRACIÓN DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACIÓN, CULTURA Y DEPORTE.",992,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,30000.0,Compromiso
2026,1028,3,S,787,2026-03-06,10751724727,GONZALEZ NOLASCO GERY EVELYN,106,CONTRATO MENOR,CM,,"SERVICIO ADMINISTRATIVO EN PLANEAMIENTO Y PRESUPUESTO PARA LA OFICINA DE ADMINISTRACIÓN DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACIÓN, CULTURA Y DEPORTE",993,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,20000.0,Compromiso
2026,1028,3,S,788,2026-03-06,10460762354,LOPEZ MARTINEZ ESTEFANY LEONOR,106,CONTRATO MENOR,CM,,"SERVICIO ESPECIALIZADO EN MATERIA LEGAL PARA LA OFICINA DE ADMINISTRACIÓN DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACIÓN, CULTURA Y DEPORTE.",994,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,26000.0,Compromiso
2026,1028,3,S,789,2026-03-06,10415413781,VELASQUEZ JERI INGRID PAOLA,106,CONTRATO MENOR,CM,,"SERVICIO DE REVISION Y ANALISIS DE CONTRATOS Y CONVENIOS PARA LA OFICINA DE ADMINISTRACION DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACION, CULTURA Y DEPORTE",995,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,24000.0,Compromiso
2026,1028,3,S,790,2026-03-06,10727501601,HUERTA VALVERDE MARISSE GUADALUPE,106,CONTRATO MENOR,CM,,"SERVICIO LEGAL PARA LA REVISION DE DOCUMENTOS DE GESTION ADMINISTRATIVA PARA LA OFICINA DE ADMINISTRACIÓN DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACIÓN, CULTURA Y DEPORTE.",996,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,22000.0,Compromiso
2026,1028,3,S,791,2026-03-06,10107988276,HERRERA GUEVARA JORGE LUIS,106,CONTRATO MENOR,CM,,"SERVICIO EN COMUNICACIÓN E IMAGEN INSTITUCIONAL PARA LA OFICINA DE ADMINISTRACIÓN DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACIÓN, CULTURA Y DEPORTE.",997,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,26000.0,Compromiso
2026,1028,3,S,792,2026-03-06,10431650351,ZUMAETA PANDURO DIANA LIZ,106,CONTRATO MENOR,CM,,SERVICIO DE SEGUIMIENTO DE DOCUMENTOS ADMINISTRATIVOS,855,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,5000.0,Compromiso
2026,1028,3,S,793,2026-03-06,10412770493,MENDOZA ROMERO CATHERINE HELLEN,106,CONTRATO MENOR,CM,,"SERVICIO DE ASISTENCIA TECNICA ADMINISTRATIVA I PARA LA OFICINA DE ADMINISTRACION DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACION, CULTURA Y DEPORTE",998,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,16000.0,Compromiso
2026,1028,3,S,794,2026-03-06,10702184334,PAUCAR QUISPE NICOLE CATHERINE,106,CONTRATO MENOR,CM,,SERVICIO DE AUXILIAR ADMINISTRATIVO,856,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,6780.0,Compromiso
2026,1028,3,S,795,2026-03-06,10474839643,MEDINA COSTILLO FIORELLA MELISSA,106,CONTRATO MENOR,CM,,"SERVICIO DE ASISTENCIA TECNICA ADMINISTRATIVA II PARA LA OFICINA DE ADMINISTRACION DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACION, CULTURA Y DEPORTE",999,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,16000.0,Compromiso
2026,1028,3,S,796,2026-03-06,10257598760,OSORNO OROTIA ANA LUISA,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA TECNICA ADMINISTRATIVA,857,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,6000.0,Compromiso
2026,1028,3,S,797,2026-03-06,10726529154,ROMERO LEON BRYAN JESUS,106,CONTRATO MENOR,CM,,"SERVICIO DE AUXILIAR ADMINISTRATIVO PARA LA OFICINA DE ADMINISTRACION DE VILLAS REGIONALES DE LA GERENCIA REGIONAL DE EDUCACION, CULTURA Y DEPORTE",1000,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,12000.0,Compromiso
